"star_age" "star_mass" "he_core_mass" "c_core_mass" "o_core_mass" "log_L" "log_LH" "log_LHe" "log_Teff" "log_g" "log_center_T" "log_center_Rho" "center_gamma" "center_h1" "center_he4" "center_c12" "phase"
"408" 7221034866.83038 0.999693969720063 0 0 0 0.165209658398643 0.165226732469239 -37.7858871219257 3.76930637668926 4.30467483394844 7.27424167236778 2.49838447374522 0.175552540045213 0.0703958446840375 0.914041523774381 1.81811972665362e-05 0
"409" 7281519827.91146 0.999689857331171 0 0 0 0.168090120978252 0.168117495235901 -37.6502725682772 3.76924620860351 4.30155191248804 7.27682028813687 2.50663343445953 0.178509507550605 0.0633825164263687 0.921070199198593 1.88758697798123e-05 0
"410" 7342357637.13745 0.999685683481804 0 0 0 0.170977763849545 0.171017626378785 -37.5131059784979 3.76917722513224 4.29838652248754 7.27939353987871 2.51502053840928 0.181617536393282 0.056309318315388 0.928159010211078 1.95776788060213e-05 0
"411" 7403746536.24135 0.999681407347078 0 0 0 0.173877525069438 0.173918777688666 -37.3739356943285 3.76909452655379 4.29515410926322 7.28188607135847 2.52371195658625 0.184959830954893 0.0493150631134215 0.935167942345948 2.02655461049442e-05 0
"412" 7465366517.99395 0.999677073142367 0 0 0 0.17681146387636 0.176851483570277 -37.2361882214086 3.76900814027353 4.29187274241015 7.28428126743158 2.53277669382061 0.188445246523114 0.042496190834602 0.941999095997696 2.09313217082802e-05 0
"413" 7527241428.54714 0.999672672766386 0 0 0 0.179803901071639 0.179842663994535 -37.1017722822318 3.7689179525222 4.28851764252931 7.28643340030899 2.54220525213212 0.192088969779549 0.0359854145438673 0.948516687039791 2.15501062327219e-05 0
"414" 7589290465.13977 0.999668210126115 0 0 0 0.182880395182861 0.182917940734079 -36.9733707117876 3.76882631391832 4.28507265526413 7.28825840723978 2.55206265928672 0.195862317091884 0.0299260172608642 0.954578461876825 2.21028252821005e-05 0
"415" 7651415886.39538 0.999663684834128 0 0 0 0.186076691194106 0.1861117052544 -36.8542731054999 3.76873704746144 4.28151732745907 7.2896821021299 2.56247442433404 0.199717268285055 0.0245126191253735 0.959990457588314 2.25697383843804e-05 0
"416" 7713532143.53929 0.999659108573067 0 0 0 0.189384020410729 0.189405944347431 -36.7447080971569 3.76865108341577 4.27786415394196 7.29078116059702 2.57342107453272 0.203576602657686 0.0197425954711512 0.964755589480206 2.29610411321544e-05 0
"417" 7775733120.29777 0.999654466547653 0 0 0 0.19281557849654 0.192830600856269 -36.64168024037 3.76856776829753 4.27409731868485 7.2915665681239 2.58471049063621 0.207346276666931 0.0156983653180902 0.968791193003701 2.32753973386118e-05 0
"418" 7838085635.71172 0.999649755187929 0 0 0 0.196371668651905 0.196381169951183 -36.5450555825243 3.76848614506639 4.27021268877534 7.29206564622763 2.59611566075459 0.21097787949637 0.0123160901321058 0.972161582574181 2.35224488982178e-05 0
"419" 7900404161.51462 0.999644985258674 0 0 0 0.200028231094898 0.200034785460379 -36.4552660055128 3.76840421255572 4.266226324005 7.29242841742576 2.60800581148948 0.214461547616527 0.00955155631029518 0.974911382712555 2.37290153151669e-05 0
"420" 7962865871.25048 0.999640140942393 0 0 0 0.203788800880047 0.203786787034998 -36.369852317103 3.76832239725597 4.2621363884089 7.29264431137385 2.62004237983906 0.217776406744912 0.00732185365398002 0.977123858546421 2.38971970692556e-05 0
"421" 8025348751.87887 0.999635227162493 0 0 0 0.207669624903848 0.20767025411744 -36.2903456010549 3.76823857113887 4.25791812511566 7.29272275416487 2.63233621232349 0.220959999968816 0.0055641612245319 0.9788621827427 2.40292119258835e-05 0
"422" 8088081061.17181 0.99963022419364 0 0 0 0.211614065930094 0.211615762659535 -36.210982647988 3.76814617527615 4.25360192707842 7.29280862002346 2.6447222920959 0.22395795957036 0.00418303184861413 0.980222118546037 2.41434263629414e-05 0
"423" 8150927784.0886 0.99962514174363 0 0 0 0.215629973972819 0.215629236280408 -36.133511069191 3.76803453424764 4.2491372468197 7.29287704368832 2.65731536244874 0.226839273120569 0.00310476555447002 0.981277757923025 2.42419960051166e-05 0
"424" 8213895042.52881 0.999619972567031 0 0 0 0.219731654628637 0.219736141340758 -36.0582792949266 3.76792596542471 4.24459904507951 7.29291615398722 2.67010545286533 0.229634101670211 0.0022832755562614 0.982075407329267 2.4326140544389e-05 0
"425" 8276952488.55153 0.999614719560728 0 0 0 0.223904735259257 0.223907532584226 -35.9831730408979 3.76780638672166 4.23994536741172 7.29298207166681 2.68311691853934 0.232352655510545 0.00165672667542892 0.982677150648128 2.44039483108382e-05 0
"426" 8340086848.2716 0.999609380197017 0 0 0 0.228148552066523 0.228151700146996 -35.9087329593575 3.76767781104951 4.23518492815982 7.29306189082373 2.69635897171683 0.235027636454129 0.00118544648698962 0.983122799688515 2.44760868230587e-05 0
"427" 8403264413.51793 0.999603953688772 0 0 0 0.232462465803521 0.232468289079499 -35.8344947446359 3.76754030881141 4.23031864784056 7.29316887671029 2.7098623953528 0.237678776233335 0.000836251396947329 0.983445661159935 2.45452077017683e-05 0
"428" 8466428075.07187 0.999598441691566 0 0 0 0.236846893589448 0.236856769435283 -35.7605645596576 3.76738966267118 4.22532924070867 7.2932984712617 2.72366469256228 0.240334150879497 0.000581165155038331 0.98367382567953 2.46120770703704e-05 0
"429" 8529541415.65551 0.999592844615063 0 0 0 0.241293859266753 0.241304676627813 -35.6870429869816 3.76722316813982 4.22021386514311 7.29344929099441 2.73780466274061 0.243017864836438 0.00039731133215302 0.98383025764829 2.46773994371271e-05 0
"430" 8592585642.72778 0.999587161929421 0 0 0 0.245808330166813 0.245819639268069 -35.613049345772 3.76704135327209 4.21496966580081 7.29364016047332 2.7522528030359 0.245727302312038 0.000266458376726621 0.983933253623944 2.47427032944974e-05 0
"431" 8655477655.46496 0.999581398360582 0 0 0 0.250389810294427 0.250424120177302 -35.5388407858865 3.76684695385525 4.20960808387876 7.29386276644448 2.76707907053543 0.248491006565017 0.000174968695263445 0.983996526033829 2.47993076114986e-05 0
"432" 8718203487.2841 0.999575551252974 0 0 0 0.255032058585763 0.25506599464046 -35.4651944037092 3.76663448559174 4.20411342209598 7.29409920649108 2.78227979056361 0.251328010822089 0.000112473383038342 0.984030475641291 2.48546195424483e-05 0
"433" 8780756652.36939 0.999569618602758 0.000124446102515837 0 0 0.259712572374223 0.259739280586722 -35.3903436058176 3.76639572961151 4.19847530676759 7.29438897779554 2.79788748449813 0.254229735736938 7.05762316237081e-05 0.9840435218315 2.49127478951975e-05 0
"434" 8843049165.9761 0.999563606827412 0.000513529255400963 0 0 0.264456276899235 0.264488497091649 -35.3145066579665 3.76614262106897 4.19271655605959 7.29472189965434 2.81389237852216 0.257206433952247 4.30791985228361e-05 0.984041916937585 2.49732957175955e-05 0
"435" 8904984372.03276 0.999557521895161 0.00088297402386493 0 0 0.269251843266823 0.269287982560828 -35.2381248651291 3.76587028725057 4.18682901060411 7.295088046969 2.83037770893578 0.260286316318697 2.55685898765069e-05 0.984030123254319 2.50340232265415e-05 0
"436" 8966504485.75455 0.999551368140372 0.00169834031625178 0 0 0.274090290470554 0.274139659110762 -35.1608374068876 3.76557273088818 4.1807976642178 7.29549366755492 2.84736083141547 0.263474354599419 1.46868035995756e-05 0.984011531462782 2.50940423162037e-05 0
"437" 9027582819.30803 0.999545145496133 0.00258547446288673 0 0 0.278966238997882 0.279013042308165 -35.0827816533642 3.7652538796863 4.17464360720152 7.29593219904713 2.86485320834422 0.26678211727855 8.15077160784277e-06 0.983988434949807 2.51511859465655e-05 0
"438" 9088199705.67171 0.99953885455394 0.00353930604232819 0 0 0.283869762828649 0.283933588895121 -35.0036935815139 3.7649028865133 4.16833337730542 7.29640802178548 2.8828201723254 0.270204315724962 4.34767295301305e-06 0.98396245573345 2.52034463945212e-05 0
"439" 9148132995.6824 0.999532516409107 0.00446978362251538 0 0 0.288811234772641 0.288893342069486 -34.9232759080435 3.76452478011647 4.16187672587407 7.29692482371232 2.90136594714648 0.273764941532812 2.2285990544403e-06 0.98393474762784 2.52494069121659e-05 0
